1,abate,"[動]和らぐ、治まる"
2,abdicate,"[動]放棄する"
3,abdominal,"[形]腹部の"
4,abhor,"[動]ひどく嫌う"
5,abhorrent,"[形]大嫌いな、憎むべき"
6,abject,"[形]惨めな"
7,abominable,"[形]ひどい"
8,abreast,"[形]並んで"
9,accede,"[動]同意する"
10,accession,"[名]継承"
11,acclamation,"[名]拍手かっさい"
12,accolade,"[名]賞賛"
13,acorn,"[名]どんぐり"
14,acquiescence,"[名]黙って従うこと"
15,acreage,"[名]エーカー数、地所"
16,acrid,"[形]苦い"
17,adage,"[名]格言"
18,adjourn,"[動]休会にする、延期する"
19,adjunct,"[名]付属物"
20,admonition,"[名]忠告、警告"
21,aegis,"[名]保護"
22,affectation,"[名]ふりをすること、気取り"
23,affront,"[名]侮辱"
24,afield,"[形]故郷を遠く離れた"
25,afoot,"[形]徒歩で"
26,aft,"[形]後の"
27,aggregation,"[名]凝集、集合"
28,agile,"[形]機敏な"
29,agrarian,"[名]土地均分論者"
30,ail,"[名]苦しみ"
31,airtight,"[形]空気を通さない"
32,alderman,"[名]市会議員"
33,algae,"[名]藻、藻類"
34,alignment,"[名]調整"
35,allay,"[動]静める"
36,allegory,"[名]寓意物語、寓意、象徴"
37,altercation,"[名]口論"
38,amalgamate,"[動]合併する、融合する"
39,amble,"[名]アンブル"
40,amenable,"[名]従順な"
41,amends,"[名]償い"
42,amity,"[名]親善"
43,amphibian,"[名]両生動物"
44,amphitheater,"[名]円形競技場"
45,ancillary,"[名]補助者、付属物"
46,angler,"[名]魚釣りをする人"
47,annexation,"[名]併合、付加物"
48,annihilate,"[動]全滅させる"
49,anorexia,"[名]食欲不振"
50,antagonize,"[動]敵に回す"
51,antecedent,"[名]前例、前項、先祖"
52,anteroom,"[名]控えの間、待合室"
53,antic,"[名]おどけた仕草"
54,antigen,"[名]抗原"
55,antiseptic,"[名]防腐剤、消毒剤"
56,antithesis,"[名]対照、正反対、対照法"
57,anvil,"[名]金敷"
58,aperture,"[名]穴"
59,apex,"[名]頂点"
60,apparition,"[名]幽霊"
61,appraise,"[動]見積もる、評価する"
62,arable,"[名]耕作に適した土地"
63,arbitration,"[名]仲裁"
64,armistice,"[名]休戦"
65,armpit,"[名]腋の下"
66,arousal,"[名]覚醒"
67,arsenic,"[名]砒素"
68,articulation,"[名]結合、関節"
69,artifice,"[名]策略"
70,assail,"[名]襲撃する、悩ませる"
71,assay,"[名]検査、分析"
72,assessor,"[名]査定者、補佐役"
73,assimilation,"[名]同化"
74,astern,"[副]船尾に"
75,asunder,"[副]ばらばらに"
76,atheist,"[名]無神論者"
77,atone,"[動]償いをする"
78,attire,"[名]服装"
79,augment,"[動]増大させる、増やす"
80,auspicious,"[形]吉兆の"
81,autism,"[名]自閉症"
82,auxiliary,"[名]補助者"
83,avarice,"[名]強欲"
84,averse,"[形]嫌って"
85,aviary,"[名]鳥類飼育場"
86,bale,"[名]梱"
87,ballast,"[名]小石、砂利"
88,balm,"[名]香油"
89,baloney,"[名]たわ言"
90,bandit,"[名]盗賊"
91,barrow,"[名]手押し車"
92,bashful,"[形]内気な"
93,batten,"[名]床張り板、目板"
94,beget,"[動]こしらえる、生じさせる"
95,belie,"[動]偽って伝える、裏切る"
96,benevolence,"[名]慈悲心"
97,bequeath,"[動]遺言で譲る"
98,bereaved,"[名]遺族、後に残された者"
99,berth,"[名]寝台"
100,beseech,"[動]懇願する"
101,biceps,"[名]二頭筋"
102,bilateral,"[名]二者会談"
103,bile,"[名]胆汁"
104,billow,"[名]大波"
105,binary,"[名]2進数"
106,binocular,"[名]双眼鏡、双眼顕微鏡"
107,bison,"[名]バイソン"
108,blanch,"[動]青ざめる"
109,blasphemy,"[名]冒涜"
110,blemish,"[名]きず、汚点"
111,blithe,"[形]楽しげな、軽率な"
112,bode,"[動]前兆となる"
113,borough,"[名]自治都市"
114,bountiful,"[形]豊富な"
115,bovine,"[名]ウシ属の動物"
116,breadwinner,"[名]稼ぎ手"
117,brevity,"[名]短さ、簡潔さ"
118,bridle,"[名]拘束"
119,bromide,"[名]臭化物、陳腐な考え"
120,bronchitis,"[名]気管支炎"
121,brunt,"[名]主力"
122,brusque,"[形]ぶっきらぼうな、がさつな"
123,buggy,"[名]乳母車"
124,bunk,"[名]棚式寝台"
125,buttock,"[名]臀部"
126,cactus,"[名]サボテン"
127,cadence,"[名]リズム"
128,callous,"[名]皮膚のたこ"
129,canopy,"[名]天蓋"
130,cant,"[名]うわべだけの言葉"
131,canteen,"[名]食堂"
132,canvass,"[名]帆布"
133,caprice,"[名]気まぐれ、気まま"
134,capricious,"[形]気まぐれな、変わりやすい"
135,carcinogen,"[名]発癌物質"
136,carousel,"[名]回転木馬、回転ラック"
137,casket,"[名]小箱"
138,cataclysm,"[名]大変動"
139,cataract,"[名]白内障、混濁部"
140,caustic,"[名]火線、腐食薬"
141,cavalier,"[名]いんぎんな紳士"
142,cavalry,"[名]騎兵、騎兵隊"
143,cavern,"[名]洞窟"
144,cessation,"[名]休止"
145,chaff,"[名]もみがら"
146,charlatan,"[名]偽医者"
147,chaste,"[形]純潔な"
148,chastise,"[名]厳しく非難する"
149,chauvinism,"[名]熱狂的愛国主義"
150,chivalry,"[名]騎士道"
151,chlorine,"[名]塩素"
152,chronology,"[名]年代記、年表"
153,chum,"[名]仲良し"
154,circumference,"[名]円周"
155,circumscribe,"[動]制限する、抑える"
156,circumspect,"[形]用意周到な"
