1,a,"[冠]１つの"
2,able,"[形]～できる"
3,about,"[前]～について"
4,above,"[前]～の上"
5,across,"[前]～を横切って"
6,act,"[名]行為、言動"
7,afraid,"[形]恐れて、怖がって"
8,after,"[前]～の後"
9,afternoon,"[名]午後"
10,again,"[副]また、もう一度"
11,against,"[前]反対して, 逆らって"
12,age,"[名]年齢"
13,ago,"[副]～前に"
14,air,"[名]空気"
15,airplane,"[名]飛行機"
16,airport,"[名]空港"
17,album,"[名]アルバム"
18,all,"[形]全て、全部"
19,almost,"[副]ほとんど"
20,alone,"[形]ただひとり、単独で"
21,along,"[前]～に沿って"
22,already,"[副]既に、もう"
23,also,"[副]～もまた、さらに"
24,always,"[副]いつも"
25,am,"[動]…である"
26,among,"[前]～の間に"
27,an,"[冠]一つ"
28,and,"[接]…と…"
29,angry,"[形]怒っている"
30,animal,"[名]動物"
31,another,"[形]もう一つの、別の"
32,answer,"[動]答える"
33,any,"[形]どんな、どれでも"
34,anybody,"[代]だれでも"
35,anyone,"[代]だれか, だれも"
36,anything,"[代]何でも"
37,apartment,"[名]アパート、マンション"
38,apple,"[名]リンゴ"
39,April,"[名]4月"
40,are,"[動]…である"
41,arm,"[名]腕"
42,around,"[副]周りに"
43,arrive,"[動]到着する、着く"
44,art,"[名]芸術（作品）、美術（品）"
45,artist,"[名]芸術家, 美術家"
46,as,"[副]等しく"
47,ask,"[動]尋ねる、頼む"
48,at,"[前]～において"
49,attack,"[動]攻撃する"
50,August,"[名]8月"
51,aunt,"[名]おば, 叔母さん"
52,autumn,"[名]秋"
53,away,"[副]離れて"
54,baby,"[名]赤ちゃん"
55,back,"[名]背中"
56,bad,"[形]悪い"
57,bag,"[名]袋、カバン"
58,bake,"[動]焼く"
59,baker,"[名]パン屋"
60,ball,"[名]球、ボール"
61,banana,"[名]バナナ"
62,bank,"[名]銀行"
63,baseball,"[名]野球"
64,basket,"[名]かご"
65,basketball,"[名]バスケットボール"
66,bat,"[名]バット"
67,bath,"[名]風呂"
68,bathroom,"[名]トイレ"
69,be,"[動]…である"
70,beautiful,"[形]美しい"
71,because,"[接]なぜなら"
72,become,"[動]～になる"
73,bed,"[名]ベッド、寝床"
74,bedroom,"[名]寝室"
75,beef,"[名]牛肉"
76,been,"[動]…である"
77,before,"[副]以前に"
78,begin,"[動]始める"
79,beginning,"[名]始め、最初"
80,behind,"[副]後ろの"
81,believe,"[動]思う、信じる"
82,bell,"[名]ベル、呼び鈴"
83,below,"[前]下に"
84,bench,"[名]ベンチ"
85,beside,"[前]～の横に"
86,best,"[形]いちばん、最も"
87,better,"[形]いっそう良く"
88,between,"[前]～と～の間に"
89,bicycle,"[名]自転車"
90,big,"[形]大きい"
91,bike,"[名]自転車"
92,bird,"[名]鳥"
93,birthday,"[名]誕生日"
94,black,"[形]黒い、真っ暗な"
95,blackboard,"[名]黒板"
96,blow,"[動]風が吹く"
97,blue,"[形]青い"
98,boat,"[名]ボート、小船"
99,body,"[名]体"
100,book,"[名]本"
101,boot,"[名]ブーツ、長靴"
102,born,"[形] …生まれの"
103,both,"[副]両方の"
104,bottle,"[名]瓶、ボトル"
105,box,"[名]箱"
106,boy,"[名]少年"
107,bread,"[名]パン"
108,break,"[動]壊す"
109,breakfast,"[名]朝食"
110,bridge,"[名]橋"
111,bring,"[動]持ってくる"
112,brother,"[名]兄、弟"
113,brown,"[名]褐色, 茶色"
114,build,"[動]建てる"
115,building,"[名]建物、建造物"
116,bus,"[名]バス"
117,business,"[名]事業、商売"
118,busy,"[形]忙しい"
119,but,"[接]しかし"
120,butter,"[名]バター"
121,buy,"[動]買う"
122,by,"[前]…そばに"
123,bye,"[名]さよなら"
124,cafe,"[名]喫茶店"
125,cake,"[名]ケーキ"
126,calendar,"[名]カレンダー, 暦法"
127,call,"[動]呼ぶ"
128,camera,"[名]カメラ"
129,camp,"[名]キャンプ, キャンプ場"
130,can,"[助]～できる"
131,candy,"[名]キャンデー"
132,cap,"[名]帽子"
133,captain,"[名]キャプテン、指導者"
134,car,"[名]自動車"
135,card,"[名]カード、名刺"
136,careful,"[形]注意深い、慎重な"
137,carry,"[動]運ぶ"
138,case,"[名]事例、事件"
139,cat,"[名]猫"
140,catch,"[動]捕らえる"
141,center,"[名]中心"
142,certain,"[形]確かな、確信している"
143,chair,"[名]椅子"
144,chalk,"[名]チョーク"
145,chance,"[名]運、可能性"
146,change,"[動]変える"
147,cheap,"[形]安い"
148,cheese,"[名]チーズ"
149,chicken,"[名]鶏"
150,chief,"[名]長, 長官"
151,child,"[名]子供"
152,children,"[名]子供"
153,chocolate,"[名]チョコレート"
154,choose,"[動]選ぶ"
155,Christmas,"[名]クリスマス"
156,church,"[名]教会"
157,circle,"[名]円"
158,city,"[名]都市、都会"
159,class,"[名]授業、クラス"
160,classmate,"[名]同級生"
161,classroom,"[名]教室"
162,clean,"[動]掃除する、きれいにする"
163,clear,"[動]取り除く、片付ける"
164,clever,"[形]賢い、巧みな"
165,climb,"[動]登る"
166,clock,"[名]時計"
167,close,"[動]閉じる"
168,clothes,"[名]服"
169,cloud,"[名]雲、雲状のもの"
170,cloudy,"[形]曇った"
171,club,"[名]クラブ"
172,coat,"[名]コート"
173,coffee,"[名]コーヒー"
174,cold,"[形]寒い"
175,college,"[名]（単科）大学"
176,color,"[名]色、彩色"
177,come,"[動]来る"
178,company,"[名]会社"
179,cook,"[動]料理する"
180,cookie,"[名]クッキー"
181,cool,"[形]涼しい"
182,corner,"[名]角、隅"
183,could,"[助]canの過去形"
184,count,"[動]数える"
185,country,"[名]国"
186,cover,"[動]覆う"
187,cow,"[名]牛"
188,cry,"[動]叫ぶ、泣く"
189,cup,"[名]カップ、カップ一杯"
190,cut,"[動]切り"
191,dad,"[名]お父さん"
192,daddy,"[名]お父さん"
193,dance,"[動]踊る"
194,dangerous,"[形]危険な"
195,dark,"[形]暗い、濃い"
196,date,"[名]日付、日取り"
197,daughter,"[名]娘"
198,day,"[名]日、日中"
199,dead,"[形]死んでいる"
200,dear,"[形]親愛な、可愛い"
201,death,"[名]死"
202,December,"[名]12月"
203,decide,"[動]決心する、決める"
204,deep,"[形]深い"
205,delicious,"[形]おいしい"
206,department,"[名]部署"
207,desk,"[名]机"
208,diary,"[名]日記"
209,dictionary,"[名]辞書"
210,did,"[動]doの過去形"
211,die,"[動]死ぬ"
212,different,"[形]違う、異なる"
213,difficult,"[形]困難な"
214,dinner,"[名]夕食"
215,dirty,"[形]汚い"
216,discover,"[動]発見する、気づく"
217,dish,"[名]皿"
218,do,"[動]～する"
219,doctor,"[名]医師"
220,does,"[動]doの三人称単数形"
221,dog,"[名]犬"
222,doll,"[名]人形"
223,dollar,"[名]ドル"
224,door,"[名]戸、ドア"
225,down,"[前]下へ"
226,draw,"[動]引きずる"
227,dream,"[名]夢、理想"
228,dress,"[名]ドレス"
229,drink,"[動]飲む"
230,drive,"[動]運転する"
231,driver,"[名]運転手"
232,drop,"[名]一滴、しずく"
233,dry,"[動]乾かす、乾燥させる"
234,during,"[前]…間に"
235,each,"[形]それぞれの"
236,ear,"[名]耳"
237,early,"[形]早い、早めの"
238,earth,"[名]地球"
239,east,"[形]東の、東部の"
240,easy,"[形]簡単な"
241,eat,"[動]食べる"
242,egg,"[名]卵"
243,eight,"[名]8の数字"
244,eighteen,"[名]１８"
245,eighty,"[名]８０"
246,either,"[形]どちらか一方の"
247,elephant,"[名]象"
248,eleven,"[名]１１"
249,else,"[形]その他の、他に"
250,end,"[名]端、終わり"
251,enjoy,"[動]楽しむ"
252,enough,"[形]十分な"
253,enter,"[動]入る"
254,even,"[副]～でさえも"
255,evening,"[名]夕方、晩"
256,ever,"[副]いつか, かつて"
257,every,"[形]全ての"
258,everybody,"[代]誰もかれも, だれでも"
259,everyone,"[代]みんな"
260,everything,"[代]全て"
261,everywhere,"[副]あらゆる所に"
262,excuse,"[動]許す"
263,eye,"[名]目"
264,face,"[名]顔"
265,fact,"[名]事実、現実"
266,factory,"[名]工場"
267,fall,"[動]倒れる、落下する"
268,family,"[名]家族"
269,famous,"[形]有名な"
270,far,"[形]遠い"
271,farm,"[名]農場"
272,farmer,"[名]農夫、農民"
273,fast,"[形]速い、早い"
274,fat,"[形]太った"
275,father,"[名]父親"
276,February,"[名]2月"
277,feel,"[動]感じる、触る"
278,feeling,"[名]感覚、感情"
279,few,"[形]ほとんど～ない"
280,field,"[名]野原、競技場"
281,fifteen,"[名]１５"
282,fifty,"[名]５０"
283,fight,"[動]戦う"
284,film,"[名]映画"
285,find,"[動]見つける"
286,fine,"[形]優れた、愉快な"
287,finger,"[名]指"
288,finish,"[動]終わる"
289,fire,"[名]火、火事"
290,first,"[形]初めての、最初の"
291,fish,"[名]魚"
292,five,"[名]５"
293,flat,"[形]平らな"
294,floor,"[名]床"
